Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP0830,99198,79702,Salaried,34,Married,1,658,2,0.64,30622,1355560,1105374,240,Personal,Urban,Undergraduate,Male,Govt,0
APP0831,164811,72108,Salaried,48,Single,1,849,3,0.64,11800,1294088,558377,120,Home,Urban,Postgraduate,Female,Private,1
APP0832,150697,46835,Salaried,47,Single,0,527,2,0.43,250869,899079,2606471,84,Business,Urban,Postgraduate,Male,Private,0
APP0833,83294,63333,Salaried,30,Married,1,501,4,0.32,40539,1240235,1700024,60,Business,Urban,Postgraduate,Male,Private,0
APP0834,199428,42464,Salaried,23,Married,2,649,4,0.34,238259,59321,3273479,84,Business,Rural,Undergraduate,Male,Govt,0
APP0835,21789,22923,Salaried,56,Married,1,337,2,0.46,138672,1283431,3138158,48,Business,Rural,Postgraduate,Female,Private,0
APP0836,170492,61855,Business,58,Single,4,799,4,0.11,469270,1091778,232482,12,Home,Urban,Graduate,Female,Govt,1
APP0837,109297,67445,Salaried,45,Married,2,342,4,0.25,90163,1236236,2111369,240,Business,Semi-Urban,Graduate,Male,Govt,0
APP0838,188678,67619,Self-Employed,42,Single,0,816,2,0.1,251765,1707026,414758,60,Education,Rural,Undergraduate,Female,Private,1
APP0839,189712,46146,Self-Employed,59,Single,2,367,0,0.09,165441,1546593,3241683,180,Home,Urban,Graduate,Male,Private,0
APP0840,138341,60032,Salaried,50,Married,4,422,2,0.17,233053,1369951,2018062,120,Education,Rural,Graduate,Male,Govt,0
APP0841,64135,17140,Self-Employed,41,Married,4,635,0,0.34,283833,1856560,2836376,180,Business,Rural,Graduate,Female,Private,0
APP0842,57067,2670,Salaried,50,Married,1,452,4,0.52,348603,225743,1570910,12,Personal,Urban,Graduate,Female,Private,0
APP0843,37357,36519,Business,48,Married,1,461,0,0.34,43469,1259875,4091328,240,Education,Urban,Postgraduate,Female,Self,0
APP0844,190923,44512,Salaried,51,Married,3,513,4,0.25,494155,1022801,3396615,12,Business,Rural,Undergraduate,Male,Private,0
APP0845,58262,57811,Salaried,46,Single,2,675,0,0.1,137030,1999821,864356,36,Education,Semi-Urban,Graduate,Male,Govt,1
APP0846,78643,14691,Salaried,42,Single,3,742,0,0.38,259905,1332381,4012513,180,Business,Urban,Graduate,Female,Private,1
APP0847,172606,34262,Business,41,Married,4,722,2,0.21,256030,1220673,1212320,12,Business,Urban,Graduate,Male,Self,1
APP0848,111270,54892,Salaried,21,Single,1,837,0,0.42,327156,399308,2378897,12,Business,Semi-Urban,Undergraduate,Male,Private,0
APP0849,183944,25595,Self-Employed,57,Married,1,529,4,0.64,205146,655930,267522,84,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP0850,158761,57207,Salaried,33,Married,1,358,2,0.12,65021,929588,722810,60,Education,Semi-Urban,Graduate,Female,Govt,0
APP0851,89103,33440,Self-Employed,41,Married,0,395,0,0.18,487156,852275,2246143,84,Home,Rural,Undergraduate,Male,Private,0
APP0852,106268,8630,Salaried,29,Single,4,561,2,0.33,186854,1502544,3916692,36,Home,Urban,Undergraduate,Male,Govt,0
APP0853,106310,31250,Business,37,Single,1,653,3,0.63,473735,1379998,3202502,360,Home,Semi-Urban,Undergraduate,Female,Private,0
APP0854,57412,77518,Salaried,41,Single,4,611,2,0.51,236979,762638,4243483,360,Home,Semi-Urban,Undergraduate,Male,Self,0
APP0855,67734,74191,Salaried,51,Married,1,435,3,0.59,457531,94328,4883699,84,Business,Semi-Urban,Graduate,Male,Self,0
APP0856,107793,64791,Salaried,59,Married,2,772,3,0.25,29642,1966845,1766126,24,Education,Urban,Postgraduate,Male,Private,0
APP0857,42228,63753,Salaried,42,Married,4,729,2,0.65,346147,1699219,4668806,180,Education,Rural,Graduate,Male,Private,0
APP0858,140627,60520,Self-Employed,32,Married,3,836,4,0.11,128714,1286916,1830261,84,Personal,Rural,Undergraduate,Male,Self,0
APP0859,97924,4008,Salaried,26,Single,0,445,4,0.08,5205,1334918,278552,48,Education,Semi-Urban,Postgraduate,Male,Private,1
APP0860,31319,44464,Self-Employed,36,Single,3,823,4,0.56,360089,61201,2743867,48,Education,Semi-Urban,Postgraduate,Female,Govt,1
APP0861,26475,496,Salaried,46,Single,4,386,1,0.61,17442,335415,801247,120,Education,Urban,Postgraduate,Male,Private,0
APP0862,165800,23212,Salaried,25,Married,1,408,3,0.1,358970,212810,4451228,36,Personal,Semi-Urban,Graduate,Female,Govt,0
APP0863,49545,20637,Salaried,29,Married,4,722,2,0.12,227716,1453169,1882413,36,Home,Semi-Urban,Postgraduate,Male,Private,1
APP0864,116636,45227,Salaried,34,Married,0,644,4,0.07,403907,373722,3969668,84,Education,Semi-Urban,Undergraduate,Male,Private,0
APP0865,189771,9884,Self-Employed,50,Married,4,565,4,0.11,43909,735193,4867335,240,Personal,Rural,Undergraduate,Male,Private,0
APP0866,187893,68259,Salaried,46,Married,1,885,2,0.18,286648,401252,3385430,12,Personal,Semi-Urban,Graduate,Male,Private,1
APP0867,50615,49810,Salaried,49,Single,3,793,3,0.63,462486,1351084,296968,60,Business,Urban,Graduate,Female,Govt,0
APP0868,33746,4761,Business,39,Single,2,632,2,0.45,100698,901659,2078851,12,Personal,Rural,Graduate,Male,Private,0
APP0869,173817,73166,Business,28,Married,3,712,1,0.52,241104,483121,2985299,12,Home,Urban,Postgraduate,Male,Self,0
APP0870,21245,16375,Salaried,43,Married,1,490,1,0.52,456267,1148929,3203194,36,Education,Urban,Undergraduate,Female,Private,0
APP0871,137408,25218,Salaried,55,Married,1,441,2,0.37,437014,1821907,1880439,36,Personal,Urban,Graduate,Female,Private,0
APP0872,132143,30565,Self-Employed,51,Married,0,372,3,0.53,185402,1741379,854069,48,Home,Semi-Urban,Postgraduate,Female,Self,0
APP0873,175925,32975,Salaried,55,Single,4,466,4,0.41,92087,1443455,4313049,36,Personal,Rural,Undergraduate,Male,Self,0
APP0874,47632,27073,Salaried,52,Married,4,467,1,0.24,214991,170316,1803702,84,Personal,Semi-Urban,Postgraduate,Female,Govt,0
APP0875,32856,69726,Salaried,25,Married,3,865,1,0.39,218104,975895,2674983,48,Personal,Rural,Postgraduate,Male,Govt,1
APP0876,88049,1883,Self-Employed,36,Married,2,558,3,0.37,46716,863996,3580662,180,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP0877,78182,68422,Self-Employed,37,Single,2,738,1,0.54,210696,1002863,537843,12,Personal,Urban,Postgraduate,Male,Self,0
APP0878,153873,49629,Salaried,52,Married,0,410,1,0.64,183054,1194725,1061987,180,Home,Rural,Graduate,Male,Self,0
APP0879,190821,64170,Salaried,58,Married,1,830,3,0.3,163516,713209,1644928,12,Education,Urban,Postgraduate,Male,Self,0
APP0880,75654,74489,Salaried,52,Married,0,589,2,0.51,422950,1678311,2743727,12,Education,Urban,Postgraduate,Male,Private,1
APP0881,75381,8381,Self-Employed,40,Single,4,861,4,0.11,177817,1330351,654730,120,Education,Semi-Urban,Undergraduate,Female,Private,0
APP0882,78601,23238,Salaried,22,Single,1,809,4,0.52,39571,1756588,2624000,12,Education,Urban,Postgraduate,Male,Govt,0
APP0883,166154,13795,Salaried,40,Married,0,474,1,0.27,228023,460662,64425,240,Home,Urban,Postgraduate,Male,Govt,1
APP0884,165720,62999,Self-Employed,38,Single,3,601,4,0.07,413605,819932,4557929,180,Business,Semi-Urban,Graduate,Male,Private,0
APP0885,20364,49907,Salaried,21,Single,4,484,2,0.27,360424,413113,127347,12,Business,Semi-Urban,Graduate,Female,Private,0
APP0886,185640,9638,Self-Employed,49,Single,2,638,1,0.42,220290,321059,3672058,24,Home,Semi-Urban,Graduate,Male,Private,0
APP0887,27436,70467,Salaried,49,Single,0,809,4,0.12,50038,954881,4760370,24,Home,Rural,Graduate,Male,Private,0
APP0888,106713,42623,Salaried,39,Single,4,609,0,0.6,498062,889192,1441819,24,Personal,Semi-Urban,Postgraduate,Female,Private,0
APP0889,177826,38492,Salaried,26,Married,4,806,0,0.1,77795,289041,4927155,84,Personal,Rural,Undergraduate,Female,Private,0
APP0890,80194,26411,Self-Employed,59,Single,2,645,0,0.61,312312,702640,3177757,48,Personal,Urban,Graduate,Male,Govt,0
APP0891,44544,20534,Business,28,Married,2,380,0,0.47,214154,1674503,2475132,180,Education,Semi-Urban,Graduate,Female,Private,0
APP0892,83295,29181,Self-Employed,44,Single,2,673,0,0.25,72690,900281,1933998,12,Personal,Rural,Undergraduate,Female,Private,1
APP0893,163710,19996,Salaried,40,Married,0,455,1,0.28,472518,1159694,3783643,360,Business,Semi-Urban,Graduate,Female,Private,0
APP0894,89409,72089,Self-Employed,34,Single,2,731,3,0.49,381197,1368040,4657741,48,Education,Semi-Urban,Postgraduate,Male,Self,0
APP0895,146839,72666,Salaried,25,Single,3,799,3,0.41,16230,1776528,3966053,360,Personal,Urban,Postgraduate,Female,Private,0
APP0896,133759,29405,Salaried,54,Married,4,446,1,0.45,350445,487702,2649422,60,Education,Urban,Postgraduate,Male,Private,0
APP0897,37157,71325,Business,36,Single,2,780,1,0.28,141974,854721,3324073,240,Business,Semi-Urban,Graduate,Male,Private,1
APP0898,196637,28930,Salaried,27,Married,4,734,2,0.34,333902,556229,647131,60,Personal,Urban,Graduate,Male,Private,1
APP0899,85888,17529,Salaried,36,Single,1,818,3,0.64,32050,755036,3115969,36,Business,Rural,Postgraduate,Male,Self,0
APP0900,84947,53546,Salaried,27,Married,1,368,0,0.18,366949,145306,4273555,48,Business,Urban,Postgraduate,Male,Private,0
APP0901,90880,7942,Salaried,47,Married,2,485,1,0.3,210658,1648036,3635530,360,Business,Rural,Graduate,Female,Self,0
APP0902,24507,7548,Salaried,34,Single,4,503,0,0.23,336254,1051952,1021388,120,Personal,Rural,Postgraduate,Male,Govt,0
APP0903,123134,18296,Self-Employed,34,Married,1,853,3,0.51,369177,1341503,2986204,12,Home,Urban,Graduate,Male,Self,1
APP0904,63988,51016,Salaried,53,Single,2,312,4,0.51,81693,434465,1632904,84,Personal,Urban,Postgraduate,Male,Govt,0
APP0905,118421,296,Business,53,Married,4,573,4,0.23,389572,305169,3372678,180,Business,Rural,Graduate,Male,Self,1
APP0906,167937,67945,Self-Employed,40,Married,2,597,1,0.1,24575,540735,449185,12,Personal,Rural,Undergraduate,Female,Private,0
APP0907,122591,59980,Salaried,56,Married,4,350,2,0.06,195012,1265513,1741368,180,Business,Semi-Urban,Graduate,Male,Private,0
APP0908,149614,56782,Salaried,27,Married,1,799,0,0.31,307388,1589577,1435387,120,Home,Urban,Graduate,Male,Private,1
APP0909,47213,34229,Salaried,52,Married,2,668,1,0.3,481697,915301,579325,12,Education,Semi-Urban,Graduate,Male,Self,1
APP0910,77450,53444,Self-Employed,23,Married,1,656,2,0.64,282106,1839866,4566974,240,Home,Semi-Urban,Graduate,Male,Govt,1
APP0911,155549,35036,Salaried,59,Married,2,302,0,0.33,236898,706475,1244341,36,Home,Urban,Undergraduate,Male,Private,0
APP0912,82222,39322,Self-Employed,49,Married,0,553,3,0.2,261551,1002512,1617981,24,Education,Semi-Urban,Undergraduate,Female,Self,0
APP0913,157605,27167,Salaried,44,Single,1,774,4,0.58,367839,59834,3025746,120,Personal,Urban,Graduate,Female,Private,0
APP0914,174468,51667,Self-Employed,42,Single,1,805,2,0.34,253435,1654924,1157666,36,Education,Urban,Graduate,Male,Govt,1
APP0915,32755,51468,Salaried,26,Married,3,555,0,0.41,252943,1815859,1497754,12,Personal,Urban,Postgraduate,Female,Private,0
APP0916,151937,72894,Salaried,44,Single,1,449,1,0.11,95388,922043,1068364,360,Personal,Urban,Undergraduate,Female,Private,0
APP0917,162245,53084,Business,43,Married,4,787,0,0.28,232292,457199,540167,36,Business,Urban,Postgraduate,Female,Self,1
APP0918,189169,63138,Self-Employed,58,Single,2,578,1,0.62,82332,412073,1450272,84,Business,Semi-Urban,Graduate,Male,Private,1
APP0919,53371,22588,Salaried,30,Single,0,358,4,0.4,422666,1938906,2425740,36,Education,Urban,Graduate,Male,Private,0
APP0920,162326,62901,Business,36,Single,4,745,4,0.26,498598,1937215,352587,60,Home,Urban,Postgraduate,Male,Self,0
APP0921,155090,17671,Salaried,31,Married,4,412,0,0.43,189566,1971444,1770442,240,Education,Urban,Graduate,Female,Private,0
APP0922,25192,31645,Business,52,Single,4,868,0,0.6,394530,1245633,481600,120,Personal,Rural,Postgraduate,Female,Govt,0
APP0923,22015,7637,Self-Employed,26,Married,4,788,1,0.21,312181,1500961,2124678,24,Business,Semi-Urban,Graduate,Male,Private,0
APP0924,128154,660,Salaried,44,Single,0,706,1,0.35,117666,1134942,2656242,12,Education,Semi-Urban,Postgraduate,Male,Private,1
APP0925,48343,6922,Salaried,53,Married,3,666,2,0.63,132048,1200726,2506525,120,Education,Semi-Urban,Graduate,Female,Govt,0
APP0926,89306,44721,Salaried,32,Single,1,359,2,0.15,267072,955078,1473034,48,Business,Rural,Postgraduate,Female,Self,0
APP0927,25829,57256,Salaried,47,Single,4,628,2,0.48,350184,787301,1647112,120,Business,Urban,Graduate,Female,Private,0
APP0928,54381,69506,Self-Employed,58,Single,1,768,0,0.42,116264,1373344,4683682,84,Business,Semi-Urban,Postgraduate,Female,Private,0
APP0929,131451,68943,Salaried,38,Married,1,866,2,0.46,166113,171147,748050,120,Personal,Semi-Urban,Graduate,Male,Private,0
APP0930,38263,27843,Salaried,59,Single,4,362,0,0.26,277859,1142252,1488241,48,Business,Semi-Urban,Postgraduate,Male,Private,0
APP0931,194378,9046,Self-Employed,33,Married,3,483,4,0.24,420019,1576523,4182857,36,Home,Urban,Postgraduate,Female,Self,0
APP0932,78418,63985,Business,50,Single,1,610,3,0.46,467122,1478162,2915264,60,Education,Semi-Urban,Postgraduate,Male,Self,0
APP0933,20148,30346,Salaried,33,Married,2,837,4,0.18,328870,893320,93237,36,Business,Urban,Postgraduate,Male,Private,0
APP0934,152826,53526,Salaried,54,Married,1,476,0,0.3,400124,1631049,3060551,36,Business,Semi-Urban,Postgraduate,Female,Private,0
APP0935,46745,73143,Salaried,56,Married,4,874,0,0.16,385352,1690000,1706094,48,Personal,Semi-Urban,Undergraduate,Male,Private,1
APP0936,92914,36787,Salaried,50,Married,0,728,3,0.05,173147,473137,2706420,180,Personal,Urban,Graduate,Female,Private,0
APP0937,171212,33583,Business,45,Married,1,372,1,0.63,200659,1223399,835345,24,Education,Rural,Undergraduate,Male,Govt,0
APP0938,80653,12563,Salaried,22,Married,3,466,1,0.31,320792,1897766,1093637,48,Home,Urban,Graduate,Female,Govt,0
APP0939,98315,46060,Self-Employed,56,Married,2,524,1,0.63,26134,1788809,3795006,36,Education,Rural,Graduate,Male,Private,0
APP0940,51075,33690,Salaried,38,Single,2,876,2,0.13,251257,136203,2317784,120,Business,Semi-Urban,Graduate,Male,Private,1
APP0941,181769,14925,Self-Employed,25,Single,0,880,1,0.4,323287,1181006,3024633,24,Home,Urban,Graduate,Male,Govt,0
APP0942,29795,20108,Self-Employed,39,Married,0,308,2,0.17,74123,1565662,3372787,12,Home,Urban,Postgraduate,Male,Private,0
APP0943,84555,76515,Self-Employed,38,Married,1,535,2,0.52,493775,615438,1784921,360,Home,Rural,Postgraduate,Female,Govt,0
APP0944,123107,68258,Salaried,52,Married,4,327,1,0.52,181225,1499163,98167,12,Home,Urban,Postgraduate,Female,Private,0
APP0945,71529,5355,Salaried,41,Married,3,326,1,0.12,138485,737667,1346181,84,Education,Urban,Postgraduate,Male,Private,0
APP0946,162744,46069,Salaried,30,Single,2,849,3,0.6,226646,1520931,1514011,36,Personal,Urban,Graduate,Male,Self,0
APP0947,187022,54471,Business,57,Single,0,495,3,0.17,158627,933750,1085592,120,Personal,Semi-Urban,Graduate,Male,Private,1
APP0948,31009,32705,Business,42,Married,3,502,2,0.42,409168,1327936,3749618,180,Business,Semi-Urban,Graduate,Male,Govt,0
APP0949,198168,43909,Self-Employed,33,Married,4,384,3,0.64,205065,1876217,2694556,60,Personal,Urban,Graduate,Female,Private,0
APP0950,170616,53739,Self-Employed,37,Married,2,329,2,0.58,472216,305131,732622,60,Personal,Urban,Graduate,Female,Self,0
APP0951,49381,76820,Self-Employed,29,Single,2,765,0,0.62,388801,632312,2512172,24,Personal,Urban,Graduate,Female,Self,0
APP0952,147769,23241,Salaried,44,Single,4,398,2,0.26,71686,938081,4251847,180,Personal,Urban,Postgraduate,Female,Private,0
APP0953,176359,27414,Business,34,Married,2,489,2,0.11,379985,509742,943643,360,Business,Semi-Urban,Postgraduate,Male,Private,0
APP0954,84610,50818,Salaried,28,Married,4,311,3,0.16,37264,566608,3146818,12,Education,Semi-Urban,Undergraduate,Female,Self,1
APP0955,88122,20895,Salaried,57,Single,2,329,0,0.35,241830,273445,3759294,360,Home,Urban,Undergraduate,Female,Govt,0
APP0956,88184,62409,Salaried,39,Single,1,337,4,0.53,445769,206123,4237635,240,Personal,Urban,Postgraduate,Female,Private,0
APP0957,191153,55324,Salaried,48,Married,4,871,4,0.14,190431,223410,3344021,12,Education,Urban,Graduate,Female,Private,1
APP0958,196384,66920,Salaried,50,Married,3,593,4,0.45,377029,126560,2543691,12,Personal,Rural,Postgraduate,Male,Govt,1
APP0959,107228,53555,Self-Employed,27,Married,1,659,0,0.24,234394,1311611,888537,12,Personal,Rural,Postgraduate,Female,Private,1
APP0960,92943,65453,Salaried,46,Married,3,479,1,0.25,145880,1988052,900262,120,Home,Rural,Graduate,Male,Private,0
APP0961,100770,22689,Self-Employed,31,Married,2,411,0,0.45,57330,312601,4056127,48,Home,Urban,Graduate,Male,Private,0
APP0962,72726,64356,Salaried,34,Married,3,743,3,0.33,119672,637677,3335130,120,Home,Urban,Undergraduate,Male,Self,0
APP0963,173283,8252,Salaried,41,Married,1,320,2,0.54,305489,447651,326016,60,Personal,Urban,Graduate,Female,Private,0
APP0964,180552,30844,Salaried,28,Married,4,444,2,0.14,467833,283076,2968514,120,Personal,Urban,Postgraduate,Female,Self,0
APP0965,67780,23365,Salaried,23,Single,0,798,3,0.52,44222,266336,1957030,360,Personal,Semi-Urban,Postgraduate,Female,Govt,0
APP0966,62503,6026,Self-Employed,48,Married,3,445,3,0.09,62755,802560,1161290,120,Home,Rural,Graduate,Female,Private,0
APP0967,77893,28523,Salaried,49,Married,0,740,2,0.17,276077,22836,4215638,48,Business,Rural,Graduate,Male,Govt,1
APP0968,197265,10482,Self-Employed,43,Married,3,720,1,0.44,335351,1335557,1056298,24,Education,Rural,Graduate,Female,Self,0
APP0969,81358,48888,Salaried,38,Married,3,615,1,0.56,179811,641316,2747881,180,Business,Urban,Graduate,Male,Private,0
APP0970,100857,50110,Self-Employed,55,Single,4,465,1,0.2,183810,1951489,686024,24,Personal,Semi-Urban,Graduate,Male,Private,0
APP0971,140457,493,Business,33,Married,2,502,3,0.25,494969,911608,4839371,240,Personal,Urban,Undergraduate,Male,Self,0
APP0972,173189,56194,Self-Employed,32,Married,1,795,2,0.37,371835,125172,2098149,60,Business,Urban,Graduate,Female,Private,1
APP0973,137928,39767,Salaried,25,Single,1,767,2,0.18,110137,1333498,3943644,240,Personal,Semi-Urban,Postgraduate,Female,Self,1
APP0974,78706,29550,Salaried,59,Married,1,684,2,0.54,220616,1091706,4184667,240,Education,Urban,Graduate,Male,Private,0
APP0975,160548,13833,Salaried,31,Single,2,613,0,0.51,420099,278852,3163798,180,Personal,Semi-Urban,Undergraduate,Male,Self,0
APP0976,102806,2970,Self-Employed,31,Married,0,554,0,0.14,365962,369625,3372099,180,Education,Urban,Graduate,Female,Private,0
APP0977,75006,49177,Salaried,51,Married,1,322,4,0.33,365654,1203880,3320518,48,Business,Semi-Urban,Graduate,Male,Govt,0
APP0978,107238,67342,Salaried,51,Married,0,638,0,0.51,104251,1236914,1681629,48,Business,Rural,Undergraduate,Female,Private,0
APP0979,65798,71200,Self-Employed,33,Married,2,792,1,0.25,441617,956916,3211663,24,Personal,Urban,Undergraduate,Female,Govt,1
APP0980,97271,61501,Salaried,34,Single,2,810,1,0.43,151452,1577646,1958010,48,Education,Rural,Graduate,Male,Private,0
APP0981,50177,28900,Self-Employed,45,Single,4,665,1,0.08,285356,1502988,4587079,48,Personal,Urban,Undergraduate,Male,Private,1
APP0982,148022,14126,Salaried,53,Married,1,671,1,0.42,295318,1730251,2672760,84,Home,Semi-Urban,Graduate,Female,Private,0
APP0983,150156,70690,Salaried,53,Married,4,898,4,0.14,405077,272196,4552480,36,Home,Semi-Urban,Graduate,Female,Govt,0
APP0984,102215,79303,Self-Employed,35,Single,1,518,1,0.55,142166,1854529,2749203,24,Home,Semi-Urban,Graduate,Male,Govt,0
APP0985,63013,47994,Salaried,36,Single,2,774,3,0.26,109649,1773370,3082563,180,Home,Rural,Graduate,Female,Private,0
APP0986,102600,67061,Self-Employed,58,Married,2,722,3,0.22,56319,213827,1536630,24,Personal,Urban,Postgraduate,Male,Self,0
APP0987,116099,16978,Salaried,26,Married,3,655,3,0.55,182800,1380410,3458424,180,Home,Semi-Urban,Graduate,Male,Private,0
APP0988,73450,56344,Salaried,45,Married,3,759,0,0.08,422579,559834,135591,120,Education,Semi-Urban,Graduate,Female,Private,1
APP0989,199000,46648,Self-Employed,35,Single,2,802,2,0.29,92846,734705,1082673,36,Business,Rural,Postgraduate,Female,Private,1
APP0990,142640,1055,Self-Employed,24,Married,2,326,4,0.27,175372,157044,3407434,84,Business,Urban,Postgraduate,Male,Private,0
APP0991,112403,75582,Self-Employed,24,Married,0,522,3,0.22,59808,1677577,2096416,84,Home,Rural,Graduate,Female,Private,0
APP0992,196454,44876,Salaried,50,Single,0,447,3,0.6,404159,1304204,2061718,360,Home,Semi-Urban,Postgraduate,Male,Private,0
APP0993,119290,38725,Self-Employed,54,Married,4,723,1,0.5,216177,995563,3175384,60,Home,Urban,Graduate,Male,Govt,0
APP0994,151832,5255,Salaried,47,Married,3,650,3,0.09,47616,1675481,4728635,180,Personal,Semi-Urban,Postgraduate,Male,Self,0
APP0995,44142,74947,Salaried,51,Married,3,485,1,0.48,341473,1070606,2001330,60,Business,Urban,Postgraduate,Female,Govt,0
APP0996,130189,53380,Business,52,Married,2,714,1,0.37,239815,1566509,4017925,120,Home,Semi-Urban,Undergraduate,Male,Private,1
APP0997,127532,53333,Salaried,59,Married,2,728,2,0.59,161359,741001,1981430,84,Education,Rural,Graduate,Male,Govt,0
APP0998,168362,42459,Business,29,Married,4,340,0,0.24,395101,1138407,4878502,120,Home,Semi-Urban,Graduate,Male,Govt,0
APP0999,151436,36163,Salaried,28,Married,3,692,1,0.39,170043,77400,2988265,240,Business,Semi-Urban,Graduate,Female,Private,1
